Id,LotArea,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,BedroomAbvGr,FullBath,HalfBath,GarageCars,GarageArea,TotRmsAbvGrd,Fireplaces,Neighborhood,HouseStyle,RoofStyle,Exterior1st,KitchenQual,HeatingQC,CentralAir,SaleCondition,SalePrice,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,TotRms AbvGrd,Garage Yr Blt,Garage Cars,Garage Area
734,9433,4,9,1985,1615,1502,1,1,1,0,34,4,3,Edwards,SLvl,Gable,BrkFace,TA,Gd,Y,Normal,539071,,9433.0,4.0,1985,1989.0,1.0,1261.0,1615.0,2115,1008,1502,0,1,1,4,1986.0,0,34.0
735,4227,7,10,1958,897,2518,2,4,0,0,171,7,2,NridgHt,SLvl,Hip,CemntBd,TA,TA,Y,Partial,683235,85.0,4227.0,7.0,1958,1966.0,381.0,285.0,897.0,2269,287,2518,0,4,0,7,1958.0,0,171.0
736,11037,6,3,2005,1979,1714,3,3,1,3,673,9,2,Somerst,1Story,Gable,CemntBd,Gd,Gd,Y,Family,690210,73.0,11037.0,6.0,2005,2006.0,,1607.0,1979.0,1683,1683,1714,2,3,1,9,2007.0,3,673.0
737,6230,8,9,2001,1717,2920,3,3,0,1,261,9,3,CollgCr,1.5Fin,Gable,BrkFace,Fa,Fa,Y,Family,871684,83.0,6230.0,8.0,2001,2021.0,296.0,423.0,1717.0,1833,1468,2920,2,3,0,9,,1,261.0
738,4002,8,8,1965,1261,1565,4,4,1,4,934,9,3,Edwards,1.5Fin,Gable,CemntBd,Gd,TA,Y,Partial,666839,75.0,4002.0,8.0,1965,1980.0,37.0,1666.0,1261.0,2052,1520,1565,1,4,1,9,1965.0,4,934.0
739,15348,4,4,1960,337,3861,6,1,0,4,989,11,0,OldTown,1Story,Gable,BrkFace,Gd,Ex,Y,Partial,777239,116.0,15348.0,4.0,1960,1971.0,23.0,423.0,,1907,1477,3861,2,1,0,11,1962.0,4,989.0
740,14706,4,3,1971,1268,1952,1,1,2,0,10,7,0,Edwards,2Story,Hip,BrkFace,Ex,TA,N,Normal,550812,75.0,14706.0,4.0,1971,1988.0,216.0,1649.0,1268.0,961,838,1952,0,1,2,7,,0,10.0
741,12320,5,4,2009,2482,4091,3,2,2,4,904,8,1,Somerst,1Story,Hip,Wd Sdng,,Fa,N,Partial,993259,111.0,12320.0,5.0,2009,2012.0,176.0,121.0,2482.0,833,219,4091,2,2,2,8,2010.0,4,904.0
742,13040,7,9,2003,963,3853,3,3,0,1,338,6,1,NAmes,1Story,Gable,CemntBd,Ex,Gd,Y,Family,937969,41.0,13040.0,7.0,2003,2019.0,358.0,1167.0,963.0,1424,520,3853,0,3,0,6,2005.0,1,338.0
743,7893,4,7,1992,1310,2972,2,4,1,3,691,8,2,Edwards,SLvl,Flat,VinylSd,TA,Gd,N,Abnorml,753063,106.0,7893.0,4.0,1992,1995.0,32.0,718.0,1310.0,650,1251,2972,1,4,1,8,1994.0,3,691.0
744,5164,3,3,1982,1595,1364,4,4,2,3,742,9,1,NridgHt,SLvl,Flat,Wd Sdng,Gd,Ex,Y,Partial,505338,64.0,5164.0,3.0,1982,1991.0,277.0,1090.0,1595.0,2136,401,1364,1,4,2,9,1983.0,3,742.0
745,6054,10,8,1968,172,4221,2,2,2,4,1006,6,1,OldTown,SLvl,Gable,VinylSd,TA,TA,N,Partial,928443,50.0,6054.0,10.0,1968,1970.0,30.0,575.0,172.0,2232,384,4221,2,2,2,6,1968.0,4,1006.0
746,6427,10,6,1977,605,1961,6,3,2,3,795,12,1,Sawyer,1Story,Hip,CemntBd,TA,Fa,,Partial,715454,70.0,6427.0,10.0,1977,1982.0,478.0,1222.0,605.0,568,247,1961,1,3,2,12,1978.0,3,795.0
747,3587,9,4,2010,1709,4405,4,2,1,4,937,9,2,Somerst,1Story,Gable,CemntBd,TA,Fa,,Normal,1059719,92.0,3587.0,9.0,2010,,457.0,1103.0,1709.0,1103,1745,4405,1,2,1,9,2011.0,4,937.0
748,10511,3,6,2007,978,2226,1,4,0,0,70,7,3,,1.5Fin,Flat,VinylSd,Fa,Gd,N,Normal,626406,102.0,10511.0,,2007,2021.0,35.0,344.0,978.0,541,804,2226,2,4,0,7,2008.0,0,70.0
749,15747,8,5,2019,820,658,6,4,0,2,605,9,3,NAmes,1Story,Gable,Wd Sdng,Gd,TA,N,Family,624949,111.0,15747.0,8.0,2019,2035.0,478.0,662.0,820.0,1152,441,658,1,4,0,9,2019.0,2,605.0
750,16973,6,5,1996,399,3733,3,3,2,4,1043,5,0,OldTown,1Story,Gable,MetalSd,Ex,TA,Y,Normal,925138,70.0,16973.0,6.0,1996,2000.0,241.0,1441.0,399.0,1034,936,3733,1,3,2,5,1996.0,4,
751,14060,4,10,2015,500,2571,6,3,0,2,463,10,1,Sawyer,2Story,Flat,Wd Sdng,Ex,Ex,Y,Abnorml,738935,100.0,14060.0,4.0,2015,2028.0,16.0,599.0,500.0,2449,1688,2571,0,3,0,10,2015.0,2,463.0
752,14209,5,6,2011,1439,722,3,4,1,0,131,8,1,OldTown,2Story,Flat,BrkFace,Ex,Gd,N,Family,538439,102.0,14209.0,5.0,2011,2013.0,146.0,592.0,1439.0,714,1600,722,2,4,1,8,2011.0,0,131.0
753,13558,8,6,1955,149,2455,2,1,2,2,444,6,2,Sawyer,1Story,Hip,BrkFace,Ex,Gd,Y,Normal,705018,97.0,13558.0,8.0,1955,1962.0,209.0,1172.0,149.0,651,390,2455,1,1,2,6,1955.0,2,444.0
754,7448,10,10,2020,2259,3573,3,1,2,0,163,7,1,Somerst,SLvl,Hip,VinylSd,Ex,Ex,N,Abnorml,1023119,42.0,7448.0,10.0,2020,2034.0,92.0,547.0,2259.0,1200,1467,3573,1,1,2,7,2021.0,0,163.0
755,11463,9,5,1985,1392,4080,4,1,2,2,459,9,2,Somerst,SLvl,Gable,VinylSd,TA,TA,Y,Normal,975104,,11463.0,9.0,1985,1996.0,393.0,1757.0,1392.0,848,692,4080,0,1,2,9,1985.0,2,459.0
756,6280,8,4,1962,1082,3745,3,3,0,1,367,6,0,Edwards,1Story,Hip,Wd Sdng,Ex,TA,N,Normal,810003,77.0,6280.0,8.0,1962,1962.0,69.0,1053.0,1082.0,2318,220,3745,2,3,0,6,1963.0,1,367.0
757,4334,7,9,1961,1365,1702,6,1,0,0,24,12,0,CollgCr,SLvl,Gable,BrkFace,TA,Fa,Y,Partial,528226,68.0,4334.0,7.0,1961,1974.0,392.0,1391.0,1365.0,1268,1550,1702,0,1,0,12,1962.0,0,24.0
758,11112,4,8,1971,758,3256,5,1,2,0,120,8,1,OldTown,2Story,Hip,VinylSd,TA,Gd,N,Abnorml,664612,91.0,11112.0,4.0,1971,1972.0,328.0,1669.0,758.0,829,848,3256,0,1,2,8,1971.0,0,120.0
759,17081,6,9,1974,2161,1798,3,2,1,4,985,9,2,Somerst,2Story,Flat,VinylSd,Fa,TA,N,Normal,701592,,17081.0,6.0,1974,1986.0,500.0,195.0,2161.0,1999,95,1798,2,2,1,9,1976.0,4,985.0
760,16288,6,7,1966,2361,1355,6,1,2,1,253,8,1,Edwards,1Story,Flat,VinylSd,Fa,Gd,Y,Partial,590143,,16288.0,6.0,1966,1982.0,373.0,277.0,2361.0,653,1296,1355,1,1,2,8,1968.0,1,253.0
761,3092,6,4,1951,1693,1038,3,2,1,1,257,5,2,NridgHt,SLvl,Hip,CemntBd,TA,Fa,Y,Abnorml,428718,114.0,3092.0,6.0,1951,1962.0,330.0,1536.0,1693.0,1620,1715,1038,1,2,1,5,1951.0,1,257.0
762,15753,8,6,1981,2006,2602,3,4,0,2,440,8,3,OldTown,1Story,Gable,BrkFace,TA,Gd,N,Normal,844590,87.0,15753.0,8.0,1981,1988.0,493.0,1609.0,2006.0,2428,1376,2602,2,4,0,8,1981.0,2,440.0
763,7610,7,7,1972,1745,3750,1,4,2,0,150,6,2,Somerst,2Story,Hip,MetalSd,TA,Fa,N,Partial,853850,100.0,7610.0,7.0,1972,1984.0,215.0,,1745.0,2339,1205,3750,0,4,2,6,1972.0,0,150.0
764,18740,6,10,1967,70,3799,2,4,1,1,361,8,1,CollgCr,1.5Fin,Flat,Wd Sdng,TA,Ex,N,Partial,888286,110.0,18740.0,6.0,1967,1969.0,191.0,121.0,70.0,690,252,3799,2,4,1,8,1967.0,1,361.0
765,16228,3,4,2022,438,1588,3,3,0,4,1037,9,1,Mitchel,1Story,Gable,VinylSd,TA,Fa,N,Normal,620382,107.0,16228.0,3.0,2022,2033.0,456.0,,438.0,1192,1581,1588,1,3,0,9,2023.0,4,1037.0
766,9337,5,4,1989,1740,1628,6,3,2,1,380,11,2,CollgCr,SLvl,Hip,CemntBd,Gd,Gd,N,Normal,588511,84.0,9337.0,5.0,1989,1996.0,195.0,1775.0,1740.0,1716,922,1628,1,3,2,11,1991.0,1,380.0
767,14694,10,6,2018,1365,2619,2,4,2,0,176,4,0,OldTown,2Story,Hip,VinylSd,Gd,Fa,N,Normal,880343,94.0,14694.0,10.0,2018,2018.0,229.0,1343.0,1365.0,1756,936,2619,2,4,2,4,2019.0,0,176.0
768,17459,5,6,1977,894,2119,1,1,1,0,150,6,0,Somerst,SLvl,Gable,VinylSd,TA,Gd,Y,Normal,613328,110.0,17459.0,5.0,1977,1987.0,445.0,259.0,894.0,2329,1348,2119,0,1,1,6,1979.0,0,150.0
769,10903,3,10,1985,2216,1284,6,1,1,1,325,10,0,CollgCr,2Story,Flat,Wd Sdng,Ex,Fa,N,Partial,534428,82.0,10903.0,3.0,1985,1988.0,469.0,1436.0,,1488,1206,1284,1,1,1,10,1986.0,1,325.0
770,17822,5,3,1962,2341,687,6,3,0,1,260,9,0,OldTown,2Story,Gable,MetalSd,Gd,TA,N,Normal,493269,85.0,17822.0,5.0,1962,1982.0,464.0,1773.0,2341.0,1942,1032,687,0,3,0,9,1963.0,1,260.0
771,17728,6,5,1954,482,3572,6,2,1,2,615,11,1,CollgCr,2Story,Hip,BrkFace,Ex,Gd,N,Normal,799010,98.0,17728.0,6.0,1954,1964.0,193.0,271.0,482.0,563,275,3572,2,2,1,11,1954.0,2,615.0
772,8737,9,4,1960,645,1467,1,2,1,0,111,4,1,Somerst,1.5Fin,Hip,MetalSd,Gd,Fa,N,Abnorml,560076,74.0,8737.0,9.0,1960,1964.0,192.0,511.0,645.0,1383,1021,1467,2,2,1,4,1961.0,0,111.0
773,17584,7,8,1983,2483,1477,6,1,0,3,735,11,3,CollgCr,1Story,Flat,MetalSd,Ex,Gd,Y,Family,729909,79.0,17584.0,7.0,1983,1987.0,41.0,299.0,2483.0,2430,8,1477,1,1,0,11,1984.0,3,735.0
774,7430,3,5,2018,949,3872,2,2,0,4,1035,8,0,,1Story,Hip,CemntBd,Ex,TA,N,Partial,843808,72.0,7430.0,3.0,2018,2019.0,349.0,,949.0,1838,1086,3872,1,2,0,8,2018.0,4,1035.0
775,7462,5,3,2004,2009,4082,2,2,0,0,132,5,3,CollgCr,SLvl,Flat,CemntBd,Ex,TA,N,Abnorml,905779,69.0,7462.0,5.0,2004,2013.0,493.0,659.0,2009.0,837,1507,4082,2,2,0,5,2006.0,0,132.0
776,12054,8,3,1954,47,3795,1,1,2,0,21,5,1,CollgCr,1Story,Flat,MetalSd,Fa,Ex,N,Partial,754320,55.0,12054.0,8.0,1954,1969.0,338.0,1696.0,47.0,1743,99,3795,0,1,2,5,1956.0,0,21.0
777,3846,5,8,1990,1552,3353,1,3,1,2,480,3,1,Mitchel,1.5Fin,Hip,CemntBd,Ex,Gd,Y,Partial,804616,64.0,3846.0,5.0,1990,1994.0,447.0,506.0,1552.0,2322,1133,3353,0,3,1,3,1991.0,2,480.0
778,4391,8,9,2010,165,2677,4,4,0,0,153,6,0,Somerst,2Story,Hip,Wd Sdng,TA,Ex,N,Partial,756097,80.0,,8.0,2010,2025.0,276.0,1559.0,165.0,1389,886,2677,2,4,0,6,2012.0,0,153.0
779,7913,9,9,2022,503,1565,4,2,1,4,938,8,2,NAmes,1.5Fin,Hip,MetalSd,Fa,Ex,Y,Family,732958,55.0,7913.0,9.0,2022,2036.0,68.0,1727.0,503.0,821,1717,1565,0,2,1,8,2023.0,4,
780,16327,6,6,2002,2466,4106,5,4,2,2,444,11,1,OldTown,1Story,Gable,Wd Sdng,Ex,Ex,N,Partial,1038232,108.0,16327.0,6.0,2002,2021.0,334.0,1384.0,2466.0,609,1198,4106,1,4,2,11,2003.0,2,444.0
781,7071,3,7,1983,726,2842,4,4,0,4,929,9,1,CollgCr,SLvl,Hip,MetalSd,Gd,Ex,Y,Family,704847,63.0,7071.0,3.0,1983,1983.0,440.0,804.0,726.0,707,989,2842,2,4,0,9,,4,929.0
782,12671,5,7,2002,1218,1249,1,2,1,1,314,7,3,Edwards,1Story,Hip,Wd Sdng,Ex,Fa,Y,Family,590247,64.0,,5.0,2002,2004.0,178.0,1002.0,1218.0,1178,1041,1249,0,2,1,7,2004.0,1,314.0
783,15775,5,8,1997,1190,4148,1,2,1,1,392,5,2,OldTown,1.5Fin,Gable,VinylSd,Ex,Fa,N,Partial,936607,67.0,15775.0,5.0,1997,1997.0,60.0,291.0,1190.0,920,1599,4148,1,2,1,5,1999.0,1,392.0
784,12168,7,3,1978,446,2108,2,2,1,2,474,7,0,NridgHt,1Story,Hip,VinylSd,TA,Gd,Y,Abnorml,632670,101.0,12168.0,7.0,1978,1986.0,91.0,1182.0,446.0,2495,362,2108,1,2,1,7,1980.0,2,474.0
785,14634,6,7,1990,500,2216,6,2,0,0,23,8,3,Mitchel,1Story,Flat,VinylSd,Gd,Gd,Y,Abnorml,694505,75.0,14634.0,6.0,1990,1996.0,275.0,1295.0,500.0,889,1416,2216,2,2,0,8,1992.0,0,
786,10103,5,9,1991,924,760,4,1,2,0,21,10,3,NridgHt,SLvl,Gable,BrkFace,Fa,Ex,Y,Abnorml,471635,115.0,10103.0,5.0,1991,1995.0,201.0,550.0,924.0,1338,1184,760,1,1,2,10,1993.0,0,21.0
787,3870,3,4,1992,1699,1058,5,2,2,4,883,8,3,NridgHt,SLvl,Flat,BrkFace,TA,TA,Y,Family,468446,107.0,3870.0,3.0,1992,2009.0,,1285.0,1699.0,1927,355,1058,0,2,2,8,1994.0,4,883.0
788,10002,9,8,1994,548,4228,1,1,1,4,898,3,2,CollgCr,1.5Fin,Gable,MetalSd,Fa,Fa,N,Normal,1021192,116.0,10002.0,9.0,1994,2013.0,65.0,848.0,,1634,1496,4228,2,1,1,3,1996.0,4,898.0
789,7564,9,6,1971,645,4456,2,2,0,1,335,6,2,NridgHt,SLvl,Gable,VinylSd,TA,Ex,N,Abnorml,952536,76.0,7564.0,9.0,1971,1987.0,372.0,768.0,645.0,1978,1669,4456,1,2,0,6,1971.0,1,335.0
790,16344,3,8,1952,1382,1573,4,4,1,3,671,10,0,CollgCr,2Story,Hip,VinylSd,Ex,Gd,Y,Abnorml,546473,52.0,16344.0,3.0,1952,1965.0,114.0,925.0,1382.0,2395,262,1573,0,4,1,10,1954.0,3,671.0
791,15798,9,4,1953,1582,1230,6,4,0,2,494,8,1,Edwards,1.5Fin,Hip,Wd Sdng,Ex,Fa,Y,Family,647647,64.0,15798.0,9.0,1953,1956.0,427.0,154.0,1582.0,1994,212,1230,1,4,0,8,1953.0,2,494.0
792,6564,10,10,2004,2299,3238,2,2,2,2,514,4,0,Edwards,1.5Fin,Flat,VinylSd,Fa,Gd,N,Partial,946168,77.0,6564.0,,2004,2013.0,1.0,1297.0,2299.0,1606,793,3238,1,2,2,4,2005.0,2,514.0
793,18626,5,9,1955,868,1557,6,3,2,0,13,8,2,Mitchel,1Story,Flat,VinylSd,TA,Ex,N,Partial,572599,69.0,18626.0,5.0,1955,1962.0,387.0,1627.0,868.0,1043,1346,1557,2,3,2,8,1956.0,0,13.0
794,8956,3,10,1982,2387,3906,2,4,2,4,1039,7,3,Somerst,SLvl,Gable,CemntBd,TA,Gd,N,Family,923332,86.0,8956.0,3.0,1982,1991.0,11.0,1574.0,2387.0,1852,1229,3906,1,4,2,7,1982.0,4,1039.0
795,11133,5,8,2022,421,1805,1,3,2,4,929,4,1,CollgCr,2Story,Gable,Wd Sdng,Gd,Fa,N,Normal,686459,62.0,11133.0,5.0,2022,2025.0,,190.0,421.0,1076,1241,1805,1,3,2,4,2022.0,4,929.0
796,3752,10,5,2000,482,2472,4,1,2,3,704,7,2,Edwards,2Story,Hip,CemntBd,TA,Gd,Y,Normal,777680,78.0,3752.0,10.0,2000,2001.0,152.0,825.0,482.0,1109,659,2472,0,1,2,7,2002.0,3,704.0
797,3100,8,9,1965,583,4295,6,4,1,0,140,9,3,NridgHt,2Story,Hip,Wd Sdng,Ex,Fa,N,Partial,895073,41.0,3100.0,8.0,1965,1972.0,237.0,1055.0,583.0,986,1032,4295,1,4,1,9,1967.0,0,140.0
798,5385,6,3,2021,1973,3912,4,1,2,1,268,10,2,NridgHt,1Story,Hip,MetalSd,TA,Fa,Y,Abnorml,936114,108.0,5385.0,6.0,2021,2034.0,344.0,1535.0,1973.0,696,787,3912,1,1,2,10,,1,268.0
799,13182,7,3,1953,672,2559,2,1,0,4,991,8,3,Sawyer,1Story,Gable,VinylSd,Fa,Gd,Y,Normal,720890,56.0,13182.0,7.0,1953,1973.0,368.0,569.0,672.0,601,857,2559,0,1,0,8,1955.0,4,991.0
800,9335,8,3,1956,271,2136,5,1,2,2,460,9,0,NridgHt,1Story,Hip,BrkFace,Gd,Gd,N,Family,603704,75.0,9335.0,8.0,1956,1975.0,278.0,1422.0,271.0,1304,1247,2136,1,1,2,9,1956.0,2,460.0
801,7707,3,8,1978,1146,1706,1,4,1,3,813,5,3,OldTown,1Story,Flat,BrkFace,Gd,Fa,N,Abnorml,573551,45.0,7707.0,3.0,1978,1992.0,217.0,1796.0,1146.0,1670,1418,1706,2,4,1,5,1980.0,3,813.0
802,7495,8,3,2021,377,3655,4,4,1,0,41,10,0,Somerst,1Story,Hip,CemntBd,TA,Ex,Y,Abnorml,885846,46.0,7495.0,8.0,2021,2023.0,272.0,755.0,377.0,1625,1561,3655,1,4,1,10,2022.0,0,41.0
803,17872,6,4,1966,1286,2065,6,2,0,2,542,8,3,CollgCr,SLvl,Gable,MetalSd,Gd,Ex,Y,Abnorml,656872,110.0,17872.0,6.0,1966,1969.0,194.0,931.0,1286.0,2220,508,2065,1,2,0,8,1968.0,2,542.0
804,15446,4,6,2004,974,3979,5,3,0,3,786,11,2,Sawyer,1Story,Gable,MetalSd,,Ex,N,Partial,905786,77.0,15446.0,4.0,2004,2019.0,421.0,999.0,974.0,1505,560,3979,1,3,0,11,2006.0,3,786.0
805,4611,5,8,1956,576,4139,4,3,2,0,24,9,2,Somerst,1Story,Gable,BrkFace,Gd,TA,Y,Family,793134,56.0,4611.0,5.0,1956,1975.0,117.0,670.0,576.0,814,814,4139,1,3,2,9,1956.0,0,24.0
806,6548,5,10,2013,2102,1297,2,1,0,1,383,4,3,OldTown,1Story,Flat,MetalSd,TA,Fa,Y,Partial,641037,102.0,6548.0,5.0,2013,2030.0,126.0,1191.0,2102.0,611,702,1297,1,1,0,4,2013.0,1,383.0
807,19099,10,6,2004,948,4182,5,2,0,4,925,11,2,Sawyer,1Story,Hip,MetalSd,Fa,Ex,N,Family,1112210,53.0,19099.0,10.0,2004,2004.0,235.0,5.0,948.0,1238,602,4182,0,2,0,11,2005.0,4,925.0
808,6899,10,10,1957,1649,4126,4,2,1,4,917,6,2,NAmes,SLvl,Flat,MetalSd,Ex,Gd,Y,Abnorml,1025062,41.0,6899.0,10.0,1957,1977.0,177.0,1779.0,1649.0,507,927,4126,2,2,1,6,1958.0,4,917.0
809,14445,8,5,1961,1611,3380,6,3,0,2,578,11,0,Somerst,SLvl,Flat,MetalSd,Ex,Gd,Y,Abnorml,858910,113.0,14445.0,8.0,1961,1977.0,79.0,1585.0,1611.0,1375,1648,3380,0,3,0,11,1962.0,2,578.0
810,16039,10,3,2021,2419,2788,6,3,0,3,819,12,2,NAmes,2Story,Gable,VinylSd,TA,Ex,Y,Family,1027391,76.0,16039.0,10.0,2021,2039.0,141.0,1734.0,2419.0,679,273,2788,2,3,0,12,2022.0,3,819.0
811,11217,7,5,1988,2480,1983,6,1,2,0,72,10,3,Mitchel,1Story,Flat,BrkFace,Ex,TA,Y,Abnorml,726111,100.0,11217.0,7.0,1988,1995.0,96.0,1500.0,2480.0,1103,282,1983,2,1,2,10,1989.0,0,72.0
812,16161,10,9,2011,802,2808,6,2,0,4,995,10,3,CollgCr,1Story,Flat,BrkFace,Fa,Fa,N,Abnorml,974666,101.0,16161.0,10.0,2011,2015.0,479.0,,802.0,2187,845,2808,0,2,0,10,2012.0,4,995.0
813,17302,10,5,1966,1311,2714,5,2,1,0,164,11,2,NAmes,SLvl,Flat,MetalSd,Gd,TA,Y,Partial,810136,96.0,17302.0,10.0,1966,1975.0,448.0,1496.0,1311.0,1855,1233,2714,0,2,1,11,1966.0,0,164.0
814,14808,9,9,1992,1870,2931,1,1,2,0,42,5,1,NridgHt,1.5Fin,Hip,Wd Sdng,Gd,Fa,N,Family,863470,83.0,14808.0,9.0,1992,2005.0,371.0,938.0,1870.0,1780,1433,2931,2,1,2,5,1993.0,0,42.0
815,7599,8,7,1973,1010,3196,2,3,1,1,269,8,0,NridgHt,SLvl,Gable,Wd Sdng,Ex,TA,Y,Partial,823208,63.0,7599.0,8.0,1973,1973.0,391.0,1300.0,1010.0,1729,1532,3196,1,3,1,8,1974.0,1,269.0
816,18836,5,8,1999,686,2957,2,4,2,1,397,5,2,NridgHt,1Story,Gable,CemntBd,Ex,Fa,N,Partial,795747,46.0,18836.0,5.0,1999,2018.0,57.0,1360.0,686.0,1483,1049,2957,0,4,2,5,2001.0,1,397.0
817,19044,7,9,2021,1328,664,5,3,1,2,506,8,0,Edwards,1.5Fin,Flat,CemntBd,Ex,Ex,Y,Family,674480,72.0,19044.0,7.0,2021,2032.0,16.0,1428.0,1328.0,908,612,664,2,3,1,8,2021.0,2,506.0
818,18867,5,3,1975,2136,4012,6,3,2,1,288,8,0,NridgHt,2Story,Hip,Wd Sdng,Ex,TA,N,Family,884448,101.0,18867.0,5.0,1975,1982.0,414.0,733.0,2136.0,698,1726,4012,1,3,2,8,1977.0,1,288.0
819,13707,8,6,1963,887,3585,2,3,2,1,327,7,0,Edwards,SLvl,Hip,Wd Sdng,Ex,Ex,N,Abnorml,865573,54.0,13707.0,8.0,1963,1981.0,338.0,1741.0,887.0,552,1436,3585,1,3,2,7,1965.0,1,327.0
820,6575,7,4,1954,1449,1326,4,4,2,4,911,10,3,NAmes,2Story,Hip,VinylSd,TA,TA,,Abnorml,593187,48.0,6575.0,7.0,1954,1967.0,214.0,129.0,1449.0,923,1121,1326,0,4,2,10,1954.0,4,911.0
821,14413,9,5,1967,1355,2883,4,4,0,2,589,10,3,Mitchel,SLvl,Hip,Wd Sdng,Gd,Gd,N,Partial,856900,91.0,14413.0,9.0,1967,1972.0,314.0,1629.0,1355.0,849,1762,2883,0,4,0,10,1968.0,2,589.0
822,14052,7,8,2004,1489,3862,3,3,0,4,912,7,0,CollgCr,SLvl,Hip,VinylSd,Gd,Ex,Y,Normal,990286,102.0,14052.0,7.0,2004,2006.0,392.0,1094.0,1489.0,1807,642,3862,2,3,0,7,2006.0,4,912.0
823,13054,8,6,1979,297,1568,2,1,1,2,457,5,0,NridgHt,1.5Fin,Hip,VinylSd,Gd,Fa,Y,Normal,604685,49.0,13054.0,8.0,1979,1995.0,479.0,814.0,297.0,1097,1457,1568,0,1,1,5,1980.0,2,457.0
824,12937,7,9,1999,2402,3139,6,4,0,3,836,9,3,Mitchel,SLvl,Flat,Wd Sdng,Fa,Gd,Y,Abnorml,960577,113.0,12937.0,7.0,1999,2010.0,452.0,446.0,2402.0,667,1509,3139,1,4,0,9,1999.0,3,836.0
825,19885,5,8,1986,856,4489,1,2,0,4,907,4,1,CollgCr,2Story,Gable,CemntBd,Gd,Ex,N,Normal,972615,120.0,19885.0,5.0,1986,1988.0,,879.0,856.0,1469,1133,4489,0,2,0,4,1988.0,4,907.0
826,15358,3,4,2016,1002,2301,3,4,0,1,361,8,2,NAmes,2Story,Hip,BrkFace,Ex,Fa,Y,Abnorml,698081,46.0,,3.0,2016,2032.0,8.0,1689.0,1002.0,2228,1295,2301,0,4,0,8,2018.0,1,361.0
827,18731,10,8,1983,1487,2902,6,3,1,1,317,9,0,NridgHt,2Story,Flat,VinylSd,Fa,Fa,,Normal,922793,59.0,,10.0,1983,2000.0,123.0,433.0,1487.0,736,445,2902,1,3,1,9,1983.0,1,
828,4739,5,10,1965,1920,1319,1,4,2,1,270,6,1,OldTown,1Story,Hip,MetalSd,Gd,Gd,Y,Family,523133,59.0,4739.0,5.0,1965,1981.0,105.0,1013.0,1920.0,1131,411,1319,1,4,2,6,1965.0,1,270.0
829,6303,9,8,2024,308,3222,3,2,2,4,916,6,1,NridgHt,1.5Fin,Flat,MetalSd,Gd,TA,N,Partial,917823,112.0,,9.0,2024,2040.0,34.0,549.0,308.0,2107,429,3222,0,2,2,6,2026.0,4,916.0
830,7002,10,10,2013,896,1261,4,3,0,0,146,8,2,Somerst,SLvl,Flat,VinylSd,Gd,Fa,N,Normal,671333,78.0,7002.0,10.0,2013,2030.0,51.0,661.0,896.0,1314,1278,1261,2,3,0,8,2015.0,0,146.0
831,8712,10,4,1970,227,1956,2,4,2,3,688,5,3,NridgHt,2Story,Flat,CemntBd,Gd,Gd,Y,Normal,741188,50.0,8712.0,10.0,1970,1970.0,304.0,1696.0,227.0,1464,1463,1956,2,4,2,5,1972.0,3,688.0
832,6229,5,8,2000,222,2844,2,2,0,0,67,8,3,Mitchel,SLvl,Hip,MetalSd,TA,TA,Y,Abnorml,717198,71.0,6229.0,5.0,2000,2012.0,17.0,580.0,222.0,1501,595,2844,2,2,0,8,2000.0,0,67.0
833,15921,3,3,1975,71,1739,3,2,1,0,146,9,2,CollgCr,SLvl,Gable,Wd Sdng,Gd,Gd,Y,Normal,480469,55.0,15921.0,3.0,1975,1990.0,228.0,691.0,71.0,2332,1406,1739,2,2,1,9,1976.0,0,146.0
834,8487,8,3,1961,1240,1414,4,3,2,4,929,6,1,NAmes,SLvl,Hip,VinylSd,Gd,Fa,Y,Normal,590316,111.0,8487.0,8.0,1961,1962.0,306.0,1120.0,1240.0,1853,707,1414,1,3,2,6,1962.0,4,929.0
835,16035,3,5,1969,473,1448,2,1,2,3,764,7,1,NAmes,1Story,Flat,VinylSd,Ex,Ex,N,Family,462573,93.0,16035.0,3.0,1969,1989.0,344.0,1183.0,473.0,1042,1377,1448,1,1,2,7,1970.0,3,764.0
836,7243,5,3,1965,130,2428,2,3,2,4,992,5,1,Edwards,1Story,Hip,CemntBd,Gd,Fa,N,Partial,587025,117.0,7243.0,5.0,1965,1977.0,360.0,267.0,130.0,686,271,2428,1,3,2,5,1966.0,4,
837,3439,5,10,1988,2133,1024,2,3,0,0,23,6,0,Sawyer,2Story,Hip,VinylSd,TA,Gd,Y,Partial,506182,116.0,3439.0,5.0,1988,1999.0,446.0,1159.0,2133.0,1814,1454,1024,1,3,0,6,1988.0,0,23.0
838,7220,3,6,1996,1433,3555,4,1,2,0,54,10,2,OldTown,SLvl,Gable,VinylSd,Gd,Fa,Y,Abnorml,747927,119.0,7220.0,3.0,1996,2004.0,24.0,1745.0,1433.0,1614,1331,3555,2,1,2,10,1996.0,0,54.0
